slope01,slope12,slope23,slope34,slope45,slope56,slope67
63.74,-37.36,-39.56,-24.18,0.0,6.59,0.0
54.95,-37.36,-30.77,-28.57,0.0,0.0,0.0
50.55,-37.36,-30.77,-24.18,8.79,-8.79,0.0
52.75,-39.56,-30.77,-19.78,0.0,0.0,0.0
57.14,-48.35,-30.77,-15.38,0.0,0.0,0.0
39.56,-52.75,-30.77,-10.99,0.0,0.0,0.0
46.15,-59.34,-26.37,-10.99,0.0,0.0,0.0
46.15,-59.34,-21.98,-10.99,0.0,0.0,0.0
46.15,-59.34,-17.58,-10.99,0.0,0.0,0.0
52.75,-65.93,0.0,-28.57,0.0,0.0,0.0
52.75,-63.74,0.0,-24.18,0.0,0.0,0.0
52.75,-63.74,0.0,-21.98,0.0,0.0,0.0
57.14,-68.13,0.0,-17.58,0.0,10.99,-10.99
41.76,-68.13,0.0,-13.19,0.0,6.59,-6.59
41.76,-63.74,0.0,-8.79,0.0,0.0,0.0
43.96,-65.93,0.0,0.0,0.0,0.0,0.0
41.76,-65.93,0.0,0.0,0.0,0.0,0.0
48.35,-68.13,0.0,0.0,0.0,0.0,0.0
59.34,-74.73,0.0,0.0,0.0,0.0,0.0
59.34,-70.33,0.0,0.0,0.0,0.0,0.0
54.95,-65.93,8.79,-8.79,0.0,0.0,0.0
37.36,-61.54,0.0,0.0,0.0,0.0,0.0
37.36,-57.14,0.0,0.0,0.0,0.0,0.0
37.36,-52.75,0.0,0.0,0.0,0.0,0.0
37.36,-48.35,0.0,0.0,0.0,0.0,0.0
37.36,-43.96,0.0,0.0,0.0,0.0,0.0
37.36,-39.56,0.0,0.0,0.0,0.0,0.0
26.37,-35.16,0.0,0.0,0.0,0.0,0.0
26.37,-30.77,0.0,0.0,0.0,0.0,0.0
26.37,-26.37,0.0,0.0,0.0,0.0,0.0
21.98,-21.98,0.0,0.0,0.0,0.0,0.0
17.58,-17.58,0.0,0.0,0.0,0.0,0.0
13.19,0.0,-10.99,0.0,0.0,0.0,8.79
8.79,0.0,-6.59,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
-8.79,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,-8.79,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
-8.79,0.0,0.0,0.0,0.0,0.0,0.0
6.59,-10.99,0.0,0.0,0.0,0.0,0.0
46.15,-72.53,-21.98,0.0,0.0,0.0,0.0
0.0,-13.19,-79.12,0.0,-8.79,10.99,0.0
13.19,-8.79,-90.11,-6.59,0.0,0.0,10.99
